date,heart_rate_mean,heart_rate_min,heart_rate_max,resting_heart_rate_mean,hrv_mean,hrv_median,steps_total,active_energy_total,exercise_minutes_total,sleep_hours
2025-10-29,75.73236963081159,52.03476972253397,115.90921201697083,54.28364248118937,63.18939532899642,61.99799795869472,12144.0,492.98833184066143,30.887462796521337,7.386396716705713
2025-10-30,76.58218606545016,56.9775743566431,124.74990895866469,56.80003848873482,64.45085695168149,64.36332985272266,10492.0,581.0310905810746,,7.115033664840728
2025-10-31,79.71496533557988,62.26788989300316,140.03749779758286,59.06272682123534,61.559887667426594,63.424963011240706,10522.0,683.6973494631101,45.392728800452005,7.623085551931647
2025-11-01,75.49227404697045,57.756945064524146,125.55018589411297,54.19309309019528,62.28487722717624,60.62634606738479,12143.0,714.1019991440181,44.23753849128223,6.895556578286754
2025-11-02,75.24161867634767,58.480118369651876,136.54886231960353,55.2997621726528,64.3584915504566,64.22325974003824,11824.0,644.4955215770739,45.94347383034356,
2025-11-03,75.39685912740858,59.39231409333702,119.60891442110616,58.56269481634985,64.22568601462957,65.30591747046141,9973.0,571.4512064476761,,7.273007746690613
2025-11-04,74.72582291723752,55.27025762923367,124.83490867013202,57.51755875375691,62.88796153155697,59.07793378736189,7783.0,458.2510114831882,22.561002394102218,7.533624770327039
2025-11-05,73.68934963864089,51.53540898825512,132.3180886420647,57.75673355781893,63.18147625044006,64.83553411914231,9720.0,483.68705540341955,24.392521753499523,7.645930082659808
2025-11-06,79.94893103511583,58.08119949271715,128.70698754440568,60.94675123566675,61.78210707502926,59.89018615949896,11785.0,652.9493171398464,41.02199277250259,7.100513366391687
2025-11-07,82.73406626028752,66.47687355786472,127.44176322597207,59.7401458188681,56.3824207501629,56.913613539694,11953.0,,57.27932762931284,
2025-11-08,75.85504094918022,55.29517772042796,134.3864496712094,58.73754488619031,63.102263050758566,63.496956090135754,13642.0,653.7628008352785,50.5876908273565,7.4132073975072785
2025-11-09,80.93701080952816,63.70274580622035,128.2943580624708,64.03482126529613,53.390773079764806,55.12611130610696,13820.0,580.9265048070836,43.29092353304013,6.763369599453012
2025-11-10,77.58286407090169,54.05425379278411,128.32022305634732,58.2665721311558,55.46120350172752,56.34268251115718,10694.0,467.4326720046864,36.721848301481856,6.765537543460244
2025-11-11,78.05138291065907,60.71246291350564,139.48803250462257,55.50276684388645,65.00746040430124,61.203795617533274,9748.0,519.1884842176754,37.01493455869823,7.426707531447105
2025-11-12,77.48419707138278,56.47108332980293,119.95979614552351,58.016850748091464,62.73045601813463,61.474809222685046,9674.0,564.0744202671738,31.914965725543112,7.3619147618857825
2025-11-13,74.15074854601065,55.54084164869819,119.3843638272951,57.70248546744498,64.97092722448149,65.19205543144673,11390.0,571.624058624483,35.35342574758177,7.356263180313954
2025-11-14,76.40161964088603,55.26912903317121,115.14729004256219,57.66221317757265,57.342589312082254,57.03062149429059,11245.0,717.8738841923704,51.59834796253195,7.255591715829521
2025-11-15,79.21420050903689,59.916131737324285,126.61830554687815,57.376210618821304,53.554625208461445,54.31880237607228,12975.0,750.8349360745168,48.71788957715438,7.328966748690419
2025-11-16,83.63837336602234,61.56122894757118,126.44277570005897,62.74459062952989,57.20002592181864,58.46301241089017,11997.0,739.5613615284914,49.14376678475537,7.543894475808535
2025-11-17,72.24719538978952,54.40176238716666,126.56803383957892,58.9086385020951,56.72007973432539,57.69360251261288,11842.0,540.5960417602222,31.49673037876142,6.891839952570271
2025-11-18,82.71853946171079,59.47220463839671,125.07025447209125,66.8795751722544,41.80715452387677,41.464314615789625,10425.0,644.3581940783313,43.14883365379826,5.501632495321786
2025-11-19,85.652980045468,65.65130285096117,139.84848610320887,69.18789420010188,45.48227672143528,42.528137503642505,12361.0,597.1213860291347,43.301473292847504,5.488160329926162
2025-11-20,84.94690109281044,62.89815591110761,129.27031136935406,68.90243813729522,39.595621898678544,38.86685190051084,12557.0,727.997701691397,68.30556759338765,5.781287427948722
2025-11-21,87.29164151698355,64.49379998577373,133.81686953589235,68.27618009975954,42.45147007553288,43.11765911255521,15490.0,814.4080129621991,75.63156583637827,6.031309667564156
2025-11-22,83.89968178380276,59.909052896164326,130.2723374329163,70.80673837047753,35.38831964717895,33.643604043098186,14525.0,725.9974158017634,65.22723687618311,5.466952220599219
2025-11-23,83.07457358441522,65.28300825966355,138.27661558834183,66.64456665044126,39.13397951720434,40.14401908539886,12270.0,686.928282589925,57.70355231775438,4.748476690473611
2025-11-24,80.64863874033874,62.353499431831096,129.84486105565898,69.95595627095706,37.353118858374025,38.80654813400171,12613.0,680.1813728400685,59.23943492067408,4.981086175492163
2025-11-25,71.02750404675601,53.0240393529009,117.6986776192204,62.72857449158348,49.10550923089313,49.308496392966475,9028.0,443.95763211130463,11.212374961354433,
2025-11-26,78.51191228621222,60.40894162893396,136.97485754315903,59.86052955113966,50.844503802763015,45.94245601666318,7951.0,507.44284770391454,13.671022184092264,6.847793092881832
2025-11-27,75.0980484473148,54.43849051499978,126.82486346270366,58.73151110490123,50.51181411666406,48.46687273632518,8746.0,493.02717580355693,30.040971635549823,6.77223737609698
2025-11-28,76.48181317382837,52.53363298866162,119.61375288450031,58.59121698952538,50.09259709229687,53.1104997459866,11125.0,613.5449947829102,31.03369854548234,
2025-11-29,74.1808390171984,50.25861432045636,133.78302969264678,57.4857335266841,57.61923008399529,56.744769615149885,10777.0,578.3941745878154,34.79034469122228,6.729037824740256
2025-11-30,73.84751830784752,53.63333245694906,120.0711254126549,58.83163697031061,50.95266240057283,47.77803324356643,10246.0,584.9546185385589,28.01245114498631,7.227818519412178
2025-12-01,76.28393395564214,55.17171627352475,115.21943901653783,58.845805392966625,48.96998180072428,50.94637762202071,9204.0,485.7011483757804,22.022693803094175,6.645961450882535
2025-12-02,76.28802882420884,53.40826447459599,126.1584341995957,62.57738659180468,41.26842779204922,41.2897967385191,7242.0,389.2318069094946,,6.566603100497488
2025-12-03,76.31083224036539,52.84736457273735,117.28534554694644,56.64184147662009,47.07309291452748,48.84099769685984,6984.0,488.65395933760107,16.738729350560074,7.067766206983857
2025-12-04,79.378508002653,61.74762298401666,123.10170265183083,61.37335294548571,47.97661386181082,48.4197477421618,10628.0,516.0993891378075,27.877167493491,6.295854415169969
2025-12-05,77.30953258415028,57.08119875261065,133.24019352864815,58.99182356272896,47.87509497723532,48.60878959517479,9676.0,509.17041705343166,19.63882019439645,7.023876462141349
2025-12-06,78.73129685544843,56.068600418156336,119.86934037648008,59.19302597382519,55.896339403670815,56.47715420001404,9113.0,571.5946869045712,33.79305261171365,6.847838969323489
2025-12-07,80.35858167733498,61.93296506425825,137.72524306183183,57.37557486978251,49.858452389685894,50.9744336887595,10970.0,511.717518838421,23.93372691437635,6.833417129634287
2025-12-08,73.58993692101168,54.07146458116795,134.07571183615457,60.23632123389453,57.35342392641448,60.997312644104234,8809.0,463.54074715902294,13.420081016007385,7.522267260081644
2025-12-09,76.12338427472243,52.238415462626364,128.6801546845131,61.13883175836325,51.19226440354164,52.74587454107635,7142.0,395.71876484980834,10.564821134568874,
2025-12-10,79.4519352514396,55.571561677672626,134.5005558599875,60.34524458943502,53.38431924936511,50.855776340812255,7236.0,459.5761280835687,16.357955398530535,7.718375852741677
2025-12-11,80.2165551745474,56.96770068842594,135.3426338123254,56.56103734220424,51.4414797161126,52.15613814055885,11344.0,584.2286124983394,32.35311437664383,6.852004643120013
2025-12-12,78.68321700741613,56.29563024879167,140.51060798190682,67.3731388413519,42.00309344689172,,12666.0,732.4635680250493,45.06388669367645,5.600332781773579
2025-12-13,81.94313957524257,63.79009556946012,128.14005786808153,65.34381134127523,50.24322949547037,52.167550785928206,15696.0,726.1310897560808,,6.04173609246334
2025-12-14,84.98795110512664,66.42115051258914,126.8965083349515,64.51401658444547,33.90249090892939,33.21992293603483,12695.0,608.7032945473616,48.29765964456889,5.7238211718570335
2025-12-15,82.92035148501878,62.54208875537979,133.3803651229625,66.83037726737896,36.08272990759909,37.94664101990009,11301.0,646.4763244073732,41.450197076713316,5.91746871604514
2025-12-16,82.33570332205386,61.84948432555776,133.13369875801487,66.29802298995317,43.31616433692703,44.80055217620896,10584.0,578.3731610509828,44.93852451700752,6.338697987959544
2025-12-17,76.95919599424343,56.91517343938689,119.2290957133509,59.395046200349455,55.85609360266159,59.972121501813156,10202.0,555.731321180308,27.4103777973432,7.379991464243484
2025-12-18,77.74650751887908,56.65314527954864,130.46113357473843,58.574758050874415,58.12986138214824,56.929858604150624,11875.0,632.4941958603303,40.95313195765814,6.92715503310889
2025-12-19,79.41519311829849,60.14860893723458,117.75418672174226,58.61046460545556,59.047089439845145,58.23524851760446,13155.0,643.3303702850717,40.73620771512026,
2025-12-20,78.9298091896264,56.93641593110213,139.19385084852772,61.21905198932477,56.331356714993305,55.84156623745738,11609.0,671.270486571462,40.30978459839938,7.632976057880985
2025-12-21,78.69352738011912,60.02512796829228,123.04331004782941,59.5871581721875,,61.94578025039159,11057.0,709.5437620892038,38.586077931496355,7.778268860278335
2025-12-22,75.82612377907019,57.18070780349937,114.77556878043478,52.12366669677316,62.699326055768175,61.27529285614641,9803.0,648.2565390427276,33.51221518101807,7.526549543732676
2025-12-23,75.08854278892194,58.07073509378732,115.6865293843185,57.01128800129171,60.479843545157685,56.0595627360797,10092.0,505.73893551797266,28.45246190639632,
2025-12-24,77.5523857655047,60.04268808527334,121.3183605242161,,61.7150157010026,61.019496543045584,10517.0,491.2450622979784,23.49434587450389,6.805335249512623
2025-12-25,84.40619185996002,61.60202482858916,128.9799399065051,54.671395924064676,60.300139609238464,60.89111250475831,10676.0,652.7103903609284,38.95992423180751,7.285716280053458
2025-12-26,75.13433791332953,55.564079204685996,113.92177790127502,58.811590936308306,56.77920182903133,55.990046876221875,12190.0,651.7650544333706,48.11588803578914,7.060961723396618
2025-12-27,82.6285853973559,64.80564310493324,127.3331008900054,60.16162955615403,62.61184154570087,65.70845143934744,14433.0,801.9591099273557,64.199852202064,7.327905575590299
2025-12-28,77.56105424165587,55.486325441476765,120.19165591749945,56.23574038825789,60.076188264593576,60.09758956493896,12654.0,712.3119564680115,55.26382115738977,7.153706175647224
2025-12-29,78.87500258824308,58.4431535817082,125.96190484667153,58.24365156054953,60.390407887131225,62.45605437542584,10900.0,551.9120061679309,30.420164529569227,7.45400648169445
2025-12-30,76.06417565043328,59.894927559046934,123.30820134697655,54.603898599592476,67.87709367097264,68.29536633134059,7207.0,465.4475205469077,28.512885975056882,8.18709174761602
2025-12-31,78.4861613022335,59.95526964353978,124.6223470767026,58.0254272565025,50.73822816379686,52.06047985962608,8299.0,411.91828745760847,23.387498430467865,7.499680936065003
2026-01-01,82.11646650425529,64.70045521528456,127.98663970899219,61.374102484424256,55.06605808826745,55.51284457456114,10145.0,496.55395505213386,36.33421994031673,7.621504704928947
